timestamp	px_est	py_est	v_est	yaw_est	yawrate_est	sensor_type	NIS	px_meas	py_meas	px_gt	py_gt	vx_gt	vy_gt	yaw_gt	yawrate_gt	x_rmse	y_rmse	vx_rmse	vy_rmse
1477010462650000	-26.6082	-1.82316	4.71349	1.68629	-0.551094	R	2.00478	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141	1.68417	-0.534397	0.0643436	0.0833603	0.285103	0.233713
1477010462700000	-26.6061	-1.57441	4.72656	1.64827	-0.561794	L	1.12577	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664	1.65745	-0.532721	0.0642641	0.0832881	0.284754	0.233465
1477010462750000	-26.6032	-1.34445	4.71458	1.60586	-0.590886	R	1.67327	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852	1.63081	-0.53096	0.0642014	0.0832331	0.284462	0.233232
1477010462800000	-26.6066	-1.11763	4.70088	1.57645	-0.5911	L	0.0402955	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271	1.60426	-0.529115	0.0641496	0.0832062	0.284185	0.233024
1477010462850000	-26.636	-0.893046	4.69085	1.5617	-0.571214	R	5.16177	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238	1.57781	-0.527187	0.0640728	0.0832202	0.283853	0.23284
1477010462900000	-26.6471	-0.642425	4.71915	1.53841	-0.564894	L	0.544883	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439	1.55145	-0.525176	0.0639925	0.0832114	0.283513	0.232622
1477010462950000	-26.6344	-0.400838	4.73268	1.50007	-0.590223	R	2.25092	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317	1.52519	-0.523081	0.0639132	0.0832027	0.283216	0.232399
1477010463000000	-26.589	-0.10729	4.81952	1.45993	-0.599221	L	2.62293	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874	1.49904	-0.520904	0.0638608	0.0831103	0.283015	0.232117
1477010463050000	-26.5696	0.131978	4.82311	1.43068	-0.603735	R	2.75443	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116	1.47299	-0.518645	0.0638071	0.0830199	0.28284	0.231839
1477010463100000	-26.5461	0.423193	4.90596	1.40555	-0.59619	L	1.68545	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045	1.44706	-0.516304	0.0637492	0.0829234	0.28268	0.231556
1477010463150000	-26.534	0.661321	4.89369	1.39735	-0.557345	R	1.79508	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667	1.42124	-0.513881	0.0636731	0.0828261	0.282395	0.231272
1477010463200000	-26.5265	0.942385	4.95554	1.3842	-0.540332	L	3.00826	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986	1.39555	-0.511377	0.0636019	0.0827788	0.282069	0.23103
1477010463250000	-26.4888	1.20149	4.96921	1.3779	-0.49157	R	7.10835	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007	1.36998	-0.508793	0.0635379	0.0827754	0.281723	0.230818
1477010463300000	-26.432	1.43888	4.96098	1.35086	-0.494318	L	0.0754298	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737	1.34454	-0.506127	0.063469	0.0827721	0.281377	0.230592
1477010463350000	-26.3932	1.65814	4.91941	1.33882	-0.469822	R	8.35482	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181	1.31923	-0.503383	0.063423	0.0827324	0.28106	0.23034
1477010463400000	-26.3383	1.86987	4.87744	1.3154	-0.470603	L	0.377107	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345	1.29407	-0.500558	0.0633922	0.0826566	0.280758	0.230065
1477010463450000	-26.2702	2.10123	4.87504	1.28691	-0.481561	R	0.241488	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235	1.26904	-0.497655	0.0633639	0.0825788	0.280445	0.229788
1477010463500000	-26.208	2.2954	4.81367	1.26318	-0.482328	L	0.830247	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859	1.24416	-0.494673	0.0633645	0.0824783	0.280153	0.229513
1477010463550000	-26.1453	2.52329	4.80179	1.25246	-0.453434	R	0.774931	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223	1.21942	-0.491613	0.0634164	0.0823781	0.279949	0.229237
1477010463600000	-26.0667	2.76499	4.82435	1.23075	-0.452017	L	0.10627	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334	1.19484	-0.488475	0.0634952	0.0822811	0.279757	0.22896
1477010463650000	-25.9716	2.98783	4.8359	1.18886	-0.496761	R	2.90745	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502	1.17042	-0.48526	0.0635643	0.0821832	0.279464	0.228684
1477010463700000	-25.8702	3.26536	4.92077	1.1667	-0.492426	L	1.50819	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828	1.14615	-0.481969	0.063622	0.0821442	0.279156	0.228431
1477010463750000	-25.7872	3.49511	4.92322	1.14729	-0.488575	R	2.13785	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227	1.12206	-0.478601	0.0637522	0.0821214	0.278864	0.228187
1477010463800000	-25.6815	3.69677	4.89212	1.11959	-0.492624	L	0.238807	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404	1.09813	-0.475158	0.063894	0.0820661	0.278571	0.227921
1477010463850000	-25.5647	3.90476	4.88211	1.08861	-0.503537	R	1.13758	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367	1.07437	-0.47164	0.0640244	0.0819981	0.278261	0.227649
1477010463900000	-25.4977	4.08546	4.81007	1.07492	-0.492921	L	3.81334	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125	1.05079	-0.468047	0.0644094	0.0819023	0.278027	0.227382
1477010463950000	-25.3746	4.28771	4.80341	1.04568	-0.500168	R	0.609343	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686	1.02738	-0.46438	0.0647978	0.0818048	0.277771	0.227125
1477010464000000	-25.2148	4.50528	4.83873	1.01037	-0.510315	L	2.01411	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058	1.00417	-0.46064	0.0650235	0.0817094	0.277462	0.226869
1477010464050000	-25.0645	4.70183	4.82713	0.986385	-0.493934	R	8.94943	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251	0.981133	-0.456828	0.0651776	0.0816126	0.277157	0.226623
1477010464100000	-24.9462	4.89582	4.80941	0.966214	-0.489538	L	0.437613	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273	0.958291	-0.452943	0.0654238	0.0815168	0.276871	0.226385
1477010464150000	-24.7902	5.08684	4.81115	0.936316	-0.493588	R	2.30883	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132	0.935644	-0.448987	0.0656126	0.0814245	0.276569	0.226167
1477010464200000	-24.6221	5.30004	4.85555	0.908591	-0.495757	L	0.914631	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839	0.913195	-0.444959	0.0657218	0.0813286	0.276248	0.225933
1477010464250000	-24.4501	5.47817	4.86948	0.865083	-0.53198	R	0.931256	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401	0.890947	-0.440862	0.065768	0.0812366	0.275934	0.225766
1477010464300000	-24.2631	5.65064	4.87379	0.827973	-0.543094	L	1.2255	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827	0.868904	-0.436695	0.0657422	0.0811576	0.275655	0.225686
1477010464350000	-24.0975	5.81221	4.86305	0.791694	-0.563095	R	3.19875	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127	0.847069	-0.432459	0.0657093	0.081113	0.275413	0.225748
1477010464400000	-23.9236	5.97251	4.8503	0.760793	-0.566408	L	0.0530866	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309	0.825446	-0.428154	0.0656637	0.0811165	0.275188	0.225946
1477010464450000	-23.78	6.15865	4.80386	0.769807	-0.490284	R	4.75065	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383	0.804038	-0.423782	0.0656698	0.0811066	0.274868	0.225956
1477010464500000	-23.6127	6.3142	4.78612	0.744743	-0.491415	L	0.0968981	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357	0.782849	-0.419343	0.0656931	0.0811501	0.274549	0.22604
1477010464550000	-23.4639	6.48855	4.76034	0.741421	-0.45361	R	1.82334	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324	0.761882	-0.414838	0.0658079	0.0811904	0.274263	0.226021
1477010464600000	-23.2393	6.71024	4.87883	0.723818	-0.444805	L	4.26881	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041	0.74114	-0.410268	0.0657976	0.0811256	0.273947	0.225846
1477010464650000	-23.0441	6.85224	4.85849	0.698225	-0.441366	R	5.54921	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768	0.720627	-0.405632	0.0657678	0.0811001	0.273633	0.225723
1477010464700000	-22.8305	7.02484	4.9044	0.674928	-0.44155	L	1.01549	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431	0.700345	-0.400933	0.0657045	0.0810564	0.27332	0.225578
1477010464750000	-22.6185	7.15982	4.91306	0.638692	-0.464057	R	1.5297	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038	0.680299	-0.39617	0.0656299	0.0810607	0.273023	0.225547
1477010464800000	-22.4336	7.30507	4.90102	0.619184	-0.460373	L	0.298948	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598	0.66049	-0.391345	0.0655601	0.0810893	0.272719	0.225538
1477010464850000	-22.2043	7.43119	4.94862	0.569992	-0.512775	R	2.5517	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118	0.640923	-0.386458	0.0654882	0.0811927	0.27251	0.225801
1477010464900000	-22.0231	7.59355	4.95406	0.560944	-0.494761	L	2.12372	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607	0.6216	-0.381509	0.0654146	0.0812497	0.272264	0.225941
1477010464950000	-21.8391	7.76439	4.93844	0.56877	-0.438179	R	5.78185	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074	0.602525	-0.376501	0.0653544	0.0812386	0.271958	0.225849
1477010465000000	-21.6314	7.90705	4.94931	0.551178	-0.433225	L	0.0780301	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526	0.583699	-0.371433	0.0652947	0.0812223	0.271653	0.225743
1477010465050000	-21.4407	8.04212	4.92362	0.541181	-0.413541	R	1.64632	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971	0.565128	-0.366307	0.0652619	0.0812086	0.271348	0.225606
1477010465100000	-21.2153	8.07822	4.8487	0.487673	-0.450852	L	4.48497	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417	0.546812	-0.361122	0.0652114	0.0815244	0.271042	0.225937
1477010465150000	-21.0238	8.23353	4.81776	0.502897	-0.380622	R	6.33996	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871	0.528756	-0.355881	0.0652023	0.0817219	0.2708	0.225916
1477010465200000	-20.8455	8.38534	4.81656	0.50359	-0.359032	L	3.09972	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341	0.510962	-0.350583	0.0653047	0.0818215	0.270624	0.225759
1477010465250000	-20.604	8.49618	4.86956	0.469491	-0.390818	R	4.41461	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835	0.493433	-0.34523	0.0653421	0.0819555	0.27036	0.225676
1477010465300000	-20.3548	8.63356	4.93277	0.454825	-0.384257	L	1.34232	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358	0.476172	-0.339823	0.0653192	0.0820244	0.27007	0.22553
1477010465350000	-20.1561	8.76578	4.89592	0.462414	-0.334207	R	1.83363	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919	0.459181	-0.334362	0.0653577	0.0820432	0.269858	0.225293
1477010465400000	-19.9572	8.86706	4.86599	0.447039	-0.33328	L	0.597947	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524	0.442462	-0.328848	0.0654881	0.0820844	0.269694	0.225061
1477010465450000	-19.7576	8.98769	4.83005	0.451201	-0.293318	R	1.4026	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179	0.42602	-0.323282	0.0657427	0.0820901	0.269679	0.224812
1477010465500000	-19.5356	9.05906	4.80682	0.423897	-0.307494	L	0.630815	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891	0.409856	-0.317665	0.0660401	0.0821805	0.26967	0.224571
1477010465550000	-19.2954	9.16652	4.85103	0.404932	-0.317354	R	4.44536	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666	0.393973	-0.311998	0.0663005	0.0822454	0.269578	0.224329
1477010465600000	-19.0096	9.25707	4.92405	0.378224	-0.328157	L	5.98422	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751	0.378373	-0.306282	0.0663632	0.0823244	0.269361	0.224097
1477010465650000	-18.7924	9.34093	4.90872	0.36015	-0.332617	R	1.68421	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429	0.363059	-0.300517	0.0664897	0.0824283	0.269163	0.223877
1477010465700000	-18.5375	9.44309	4.95354	0.346667	-0.328462	L	0.744119	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429	0.348033	-0.294705	0.0665592	0.08249	0.268928	0.223644
1477010465750000	-18.2721	9.47296	4.99322	0.29022	-0.396628	R	5.81955	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514	0.333298	-0.288846	0.0665606	0.0827478	0.268635	0.223672
1477010465800000	-17.9807	9.60356	5.10524	0.287557	-0.375808	L	3.36628	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691	0.318855	-0.282942	0.0664924	0.0828257	0.268355	0.223536
1477010465850000	-17.7354	9.69626	5.09208	0.288153	-0.337434	R	2.86864	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964	0.304708	-0.276993	0.066423	0.0828626	0.268063	0.223325
1477010465900000	-17.4605	9.80498	5.15851	0.28285	-0.323424	L	1.1531	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338	0.290859	-0.271	0.0663555	0.0828268	0.267788	0.223085
1477010465950000	-17.2122	9.88221	5.16675	0.268421	-0.323078	R	0.449305	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818	0.277309	-0.264964	0.0662903	0.082782	0.267517	0.222846
1477010466000000	-16.9403	10.0062	5.23508	0.272413	-0.299719	L	1.3869	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408	0.26406	-0.258887	0.0662537	0.0826922	0.267274	0.222631
1477010466050000	-16.6848	10.0739	5.23943	0.256498	-0.301173	R	0.0580628	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113	0.251116	-0.252769	0.0662311	0.0826027	0.267036	0.222406
1477010466100000	-16.4371	10.1805	5.25886	0.258237	-0.282479	L	1.26708	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937	0.238478	-0.246611	0.0662078	0.0825391	0.266796	0.222253
1477010466150000	-16.1795	10.2495	5.27256	0.242393	-0.288764	R	0.528694	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883	0.226147	-0.240414	0.0662008	0.0824886	0.266572	0.222079
1477010466200000	-15.9447	10.2726	5.22018	0.214964	-0.303657	L	0.722004	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956	0.214126	-0.234179	0.0661666	0.0824059	0.266318	0.221843
1477010466250000	-15.6962	10.3393	5.20654	0.209804	-0.285352	R	0.276767	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159	0.202417	-0.227907	0.066129	0.0823335	0.266049	0.221618
1477010466300000	-15.4754	10.3311	5.12489	0.174618	-0.309475	L	1.79876	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957	0.191022	-0.221599	0.0660616	0.0822523	0.265764	0.221416
1477010466350000	-15.1802	10.3544	5.21165	0.135532	-0.356299	R	7.78893	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692	0.179942	-0.215255	0.0660443	0.0821933	0.265527	0.221403
1477010466400000	-14.9197	10.409	5.22631	0.126007	-0.346841	L	0.248743	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828	0.169179	-0.208879	0.0660418	0.0821237	0.265298	0.221378
1477010466450000	-14.6755	10.4464	5.15979	0.128025	-0.299868	R	6.55073	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394	0.158735	-0.202468	0.0660209	0.082059	0.265021	0.221257
1477010466500000	-14.4328	10.411	5.10873	0.0873044	-0.329654	L	2.15774	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418	0.148612	-0.196027	0.0659817	0.0821477	0.26474	0.221504
1477010466550000	-14.1724	10.4368	5.11251	0.0750254	-0.321164	R	0.573457	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926	0.138811	-0.189554	0.0659511	0.0822707	0.264459	0.221789
1477010466600000	-13.8669	10.5875	5.2418	0.11119	-0.259486	L	7.86125	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944	0.129333	-0.183051	0.0660404	0.0821854	0.264217	0.221588
1477010466650000	-13.6107	10.6514	5.21489	0.126527	-0.206301	R	2.13802	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496	0.120181	-0.176519	0.0661304	0.082104	0.263949	0.221361
1477010466700000	-13.361	10.649	5.18804	0.102768	-0.221848	L	0.567613	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603	0.111355	-0.169959	0.0662	0.0820193	0.263675	0.221136
1477010466750000	-13.0974	10.6752	5.19986	0.0906549	-0.22487	R	0.205685	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288	0.102857	-0.163373	0.0662906	0.0819354	0.263404	0.220921
1477010466800000	-12.842	10.7692	5.22438	0.108071	-0.192422	L	3.96959	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857	0.0946879	-0.156761	0.0663759	0.0818886	0.263138	0.220716
1477010466850000	-12.5762	10.8216	5.23324	0.112543	-0.170092	R	1.39067	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467	0.0868499	-0.150124	0.0664882	0.0818937	0.262872	0.220577
1477010466900000	-12.3419	10.7866	5.17158	0.0795592	-0.19783	L	1.97161	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997	0.0793437	-0.143463	0.0665298	0.0818182	0.262598	0.220346
1477010466950000	-12.0842	10.8252	5.16176	0.083981	-0.171294	R	0.611922	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177	0.0721706	-0.136779	0.0665706	0.081761	0.262325	0.220134
1477010467000000	-11.8373	10.8887	5.16382	0.0924131	-0.152331	L	2.05207	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022	0.0653316	-0.130074	0.0665839	0.0817852	0.262055	0.219995
1477010467050000	-11.5602	10.9099	5.19277	0.083588	-0.153865	R	2.64597	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546	0.0588279	-0.123349	0.066645	0.0818215	0.261783	0.219845
1477010467100000	-11.3312	10.9235	5.14757	0.0734742	-0.15675	L	0.849742	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761	0.0526604	-0.116604	0.0666354	0.0818559	0.261518	0.21967
1477010467150000	-11.0674	10.8551	5.19675	0.00167988	-0.274952	R	9.68053	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681	0.0468302	-0.10984	0.0666357	0.0817744	0.261249	0.2197
1477010467200000	-10.777	10.8268	5.2322	-0.0227154	-0.28646	L	2.72259	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317	0.0413382	-0.10306	0.0667163	0.0816973	0.26099	0.219994
1477010467250000	-10.5215	10.8232	5.22159	-0.0341907	-0.281397	R	0.181366	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679	0.0361852	-0.0962627	0.0667859	0.0816312	0.260726	0.220395
1477010467300000	-10.2882	10.8172	5.18316	-0.0467798	-0.280202	L	1.01775	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776	0.0313721	-0.0894504	0.06679	0.081582	0.260458	0.220932
1477010467350000	-10.0389	10.8733	5.12435	-0.0107789	-0.188295	R	6.67107	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618	0.0268996	-0.0826241	0.0667742	0.0814985	0.260208	0.220882
1477010467400000	-9.77854	10.9198	5.14417	-0.000158849	-0.165421	L	2.03346	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212	0.0227684	-0.0757847	0.0667603	0.0814315	0.25995	0.220722
1477010467450000	-9.5469	10.9011	5.09765	-0.0139932	-0.168967	R	4.00659	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664	0.0189791	-0.0689333	0.0667074	0.0813502	0.259721	0.22063
1477010467500000	-9.28657	10.9266	5.11358	-0.0105191	-0.155518	L	0.677281	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865	0.0155325	-0.062071	0.0666554	0.0812809	0.259482	0.220489
1477010467550000	-9.04024	10.9076	5.08702	-0.0204442	-0.151608	R	2.65211	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787	0.0124289	-0.0551989	0.0665931	0.0811996	0.259265	0.220396
1477010467600000	-8.77639	10.9383	5.11023	-0.0134297	-0.135285	L	0.996284	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248	0.00966898	-0.0483182	0.0665335	0.0811355	0.259032	0.220237
1477010467650000	-8.53608	10.896	5.07703	-0.0345837	-0.149889	R	6.44314	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992	0.00725307	-0.0414297	0.0664663	0.0810538	0.258829	0.220223
1477010467700000	-8.36824	10.8177	4.93422	-0.0711528	-0.182448	L	5.4131	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359	0.00518158	-0.0345348	0.0665184	0.0810646	0.258866	0.220655
1477010467750000	-8.11668	10.8309	4.93028	-0.0599619	-0.147808	R	1.47529	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617	0.00345484	-0.0276344	0.0665938	0.0810512	0.258905	0.220881
1477010467800000	-7.78434	10.8747	5.07101	-0.040882	-0.117575	L	5.16486	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791	0.00207312	-0.0207296	0.0665359	0.0809816	0.258713	0.220875
1477010467850000	-7.52168	10.876	5.06914	-0.0320307	-0.0864701	R	2.06659	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029	0.00103664	-0.0138215	0.0664762	0.0809115	0.258522	0.220781
1477010467900000	-7.24718	10.8631	5.10041	-0.0372795	-0.0874227	L	0.565602	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692	0.000345566	-0.00691132	0.0664104	0.0808535	0.258304	0.220727
